filename,band,candidate_time,dm,snr,fil_file,wait_time,date,obs_time,file_path
CRAB_L1_Band_2024_07_29_15_57_24_tcand_408.2127620_dm_56.4_snr_35.9.h5,L1,2024-07-29 16:04:12.212762,56.4,35.0,CRAB_L1_Band_2024_07_29_15_57_24.fil,0 days 00:00:03.010720,2024-07-29,599.9998912,./2024-07-29/L1_Band/CRAB_L1_Band_2024_07_29_15_57_24.fil
CRAB_L1_Band_2024_07_29_15_57_24_tcand_513.0820420_dm_56.4_snr_16.1.h5,L1,2024-07-29 16:05:57.082042,56.4,16.0,CRAB_L1_Band_2024_07_29_15_57_24.fil,0 days 00:01:04.038164,2024-07-29,599.9998912,./2024-07-29/L1_Band/CRAB_L1_Band_2024_07_29_15_57_24.fil
CRAB_L1_Band_2024_07_29_15_57_24_tcand_517.1075780_dm_56.4_snr_136.9.h5,L1,2024-07-29 16:06:01.107578,56.4,136.0,CRAB_L1_Band_2024_07_29_15_57_24.fil,0 days 00:00:04.025536,2024-07-29,599.9998912,./2024-07-29/L1_Band/CRAB_L1_Band_2024_07_29_15_57_24.fil
CRAB_L1_Band_2024_07_29_15_57_24_tcand_591.6662980_dm_56.4_snr_18.6.h5,L1,2024-07-29 16:07:15.666298,56.4,18.0,CRAB_L1_Band_2024_07_29_15_57_24.fil,0 days 00:00:11.299277,2024-07-29,599.9998912,./2024-07-29/L1_Band/CRAB_L1_Band_2024_07_29_15_57_24.fil
CRAB_L1_Band_2024_07_29_16_07_48_tcand_149.0862910_dm_56.4_snr_16.4.h5,L1,2024-07-29 16:10:17.086291,56.4,16.0,CRAB_L1_Band_2024_07_29_16_07_48.fil,0 days 00:01:45.918022,2024-07-29,599.9998912,./2024-07-29/L1_Band/CRAB_L1_Band_2024_07_29_16_07_48.fil
CRAB_L1_Band_2024_07_29_16_07_48_tcand_233.9965310_dm_57.4_snr_16.5.h5,L1,2024-07-29 16:11:41.996531,57.4,16.0,CRAB_L1_Band_2024_07_29_16_07_48.fil,0 days 00:01:24.910240,2024-07-29,599.9998912,./2024-07-29/L1_Band/CRAB_L1_Band_2024_07_29_16_07_48.fil
CRAB_L1_Band_2024_07_29_16_07_48_tcand_356.4906750_dm_56.4_snr_26.1.h5,L1,2024-07-29 16:13:44.490675,56.4,26.0,CRAB_L1_Band_2024_07_29_16_07_48.fil,0 days 00:00:27.469075,2024-07-29,599.9998912,./2024-07-29/L1_Band/CRAB_L1_Band_2024_07_29_16_07_48.fil
CRAB_L1_Band_2024_07_29_16_07_48_tcand_380.6444860_dm_56.4_snr_17.2.h5,L1,2024-07-29 16:14:08.644486,56.4,17.0,CRAB_L1_Band_2024_07_29_16_07_48.fil,0 days 00:00:24.153811,2024-07-29,599.9998912,./2024-07-29/L1_Band/CRAB_L1_Band_2024_07_29_16_07_48.fil
CRAB_L1_Band_2024_07_29_16_07_48_tcand_581.3169600_dm_56.4_snr_24.7.h5,L1,2024-07-29 16:17:29.316960,56.4,24.0,CRAB_L1_Band_2024_07_29_16_07_48.fil,0 days 00:00:06.190874,2024-07-29,599.9998912,./2024-07-29/L1_Band/CRAB_L1_Band_2024_07_29_16_07_48.fil
CRAB_L1_Band_2024_07_29_16_17_49_tcand_24.4635140_dm_56.4_snr_23.7.h5,L1,2024-07-29 16:18:13.463514,56.4,23.0,CRAB_L1_Band_2024_07_29_16_17_49.fil,,2024-07-29,599.9998912,./2024-07-29/L1_Band/CRAB_L1_Band_2024_07_29_16_17_49.fil
CRAB_L1_Band_2024_07_30_11_17_34_tcand_48.1014850_dm_56.4_snr_30.9.h5,L1,2024-07-30 11:18:22.101485,56.4,30.0,CRAB_L1_Band_2024_07_30_11_17_34.fil,,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_11_17_34.fil
CRAB_L1_Band_2024_07_30_11_17_34_tcand_85.0288830_dm_56.4_snr_32.8.h5,L1,2024-07-30 11:18:59.028883,56.4,32.0,CRAB_L1_Band_2024_07_30_11_17_34.fil,0 days 00:00:17.320717,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_11_17_34.fil
CRAB_L1_Band_2024_07_30_11_17_34_tcand_522.4683460_dm_57.4_snr_30.1.h5,L1,2024-07-30 11:26:16.468346,57.4,30.0,CRAB_L1_Band_2024_07_30_11_17_34.fil,0 days 00:01:01.872429,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_11_17_34.fil
CRAB_L1_Band_2024_07_30_11_35_19_tcand_434.7695940_dm_57.4_snr_28.2.h5,L1,2024-07-30 11:42:33.769594,57.4,28.0,CRAB_L1_Band_2024_07_30_11_35_19.fil,0 days 00:00:46.886484,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_11_35_19.fil
CRAB_L1_Band_2024_07_30_13_45_32_tcand_241.7692480_dm_56.4_snr_19.4.h5,L1,2024-07-30 13:49:33.769248,56.4,19.0,CRAB_L1_Band_2024_07_30_13_45_32.fil,0 days 00:01:04.714509,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_13_45_32.fil
CRAB_L1_Band_2024_07_30_13_45_32_tcand_263.9948100_dm_56.4_snr_17.1.h5,L1,2024-07-30 13:49:55.994810,56.4,17.0,CRAB_L1_Band_2024_07_30_13_45_32.fil,0 days 00:00:22.225562,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_13_45_32.fil
CRAB_L1_Band_2024_07_30_13_45_32_tcand_335.3057220_dm_56.4_snr_19.4.h5,L1,2024-07-30 13:51:07.305722,56.4,19.0,CRAB_L1_Band_2024_07_30_13_45_32.fil,0 days 00:01:11.310912,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_13_45_32.fil
CRAB_L1_Band_2024_07_30_13_45_32_tcand_417.9157120_dm_56.4_snr_17.9.h5,L1,2024-07-30 13:52:29.915712,56.4,17.0,CRAB_L1_Band_2024_07_30_13_45_32.fil,0 days 00:00:31.426957,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_13_45_32.fil
CRAB_L1_Band_2024_07_30_13_55_33_tcand_417.2409540_dm_57.4_snr_26.4.h5,L1,2024-07-30 14:02:30.240954,57.4,26.0,CRAB_L1_Band_2024_07_30_13_55_33.fil,0 days 00:00:18.673210,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_13_55_33.fil
CRAB_L1_Band_2024_07_30_14_05_34_tcand_135.9232450_dm_56.4_snr_17.9.h5,L1,2024-07-30 14:07:49.923245,56.4,17.0,CRAB_L1_Band_2024_07_30_14_05_34.fil,0 days 00:00:07.679469,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_14_05_34.fil
CRAB_L1_Band_2024_07_30_14_15_35_tcand_287.0046460_dm_56.4_snr_23.2.h5,L1,2024-07-30 14:20:22.004646,56.4,23.0,CRAB_L1_Band_2024_07_30_14_15_35.fil,0 days 00:00:06.630726,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_14_15_35.fil
CRAB_L1_Band_2024_07_30_14_15_35_tcand_404.4919680_dm_57.4_snr_20.7.h5,L1,2024-07-30 14:22:19.491968,57.4,20.0,CRAB_L1_Band_2024_07_30_14_15_35.fil,0 days 00:01:07.285376,2024-07-30,599.9998912,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_14_15_35.fil
CRAB_L1_Band_2024_07_30_14_27_18_tcand_71.9172220_dm_56.4_snr_29.1.h5,L1,2024-07-30 14:28:29.917222,56.4,29.0,CRAB_L1_Band_2024_07_30_14_27_18.fil,,2024-07-30,481.0906368,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_14_27_18.fil
CRAB_L1_Band_2024_07_30_14_27_18_tcand_201.5490050_dm_56.4_snr_110.3.h5,L1,2024-07-30 14:30:39.549005,56.4,110.0,CRAB_L1_Band_2024_07_30_14_27_18.fil,0 days 00:00:06.833095,2024-07-30,481.0906368,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_14_27_18.fil
CRAB_L1_Band_2024_07_30_14_38_11_tcand_102.7602880_dm_57.4_snr_25.2.h5,L1,2024-07-30 14:39:53.760288,57.4,25.0,CRAB_L1_Band_2024_07_30_14_38_11.fil,0 days 00:00:12.415078,2024-07-30,400.4499648,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_14_38_11.fil
CRAB_L1_Band_2024_07_30_14_38_11_tcand_211.1140670_dm_56.4_snr_17.1.h5,L1,2024-07-30 14:41:42.114067,56.4,17.0,CRAB_L1_Band_2024_07_30_14_38_11.fil,0 days 00:00:09.356941,2024-07-30,400.4499648,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_14_38_11.fil
CRAB_L1_Band_2024_07_30_14_38_11_tcand_310.0093250_dm_56.4_snr_40.6.h5,L1,2024-07-30 14:43:21.009325,56.4,40.0,CRAB_L1_Band_2024_07_30_14_38_11.fil,0 days 00:01:11.798381,2024-07-30,400.4499648,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_14_38_11.fil
CRAB_L1_Band_2024_07_30_14_47_20_tcand_152.8737470_dm_57.4_snr_70.7.h5,L1,2024-07-30 14:49:52.873747,57.4,70.0,CRAB_L1_Band_2024_07_30_14_47_20.fil,0 days 00:01:37.735808,2024-07-30,518.0658496,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_14_47_20.fil
CRAB_L1_Band_2024_07_30_14_47_20_tcand_293.9736450_dm_56.4_snr_29.3.h5,L1,2024-07-30 14:52:13.973645,56.4,29.0,CRAB_L1_Band_2024_07_30_14_47_20.fil,0 days 00:01:55.559072,2024-07-30,518.0658496,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_14_47_20.fil
CRAB_L1_Band_2024_07_30_14_47_20_tcand_385.6499200_dm_56.4_snr_22.5.h5,L1,2024-07-30 14:53:45.649920,56.4,22.0,CRAB_L1_Band_2024_07_30_14_47_20.fil,0 days 00:00:23.443738,2024-07-30,518.0658496,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_14_47_20.fil
CRAB_L1_Band_2024_07_30_15_01_52_tcand_100.8104130_dm_56.4_snr_97.5.h5,L1,2024-07-30 15:03:32.810413,56.4,97.0,CRAB_L1_Band_2024_07_30_15_01_52.fil,0 days 00:00:10.047571,2024-07-30,152.2856896,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_15_01_52.fil
CRAB_L1_Band_2024_07_30_15_18_01_tcand_1.2778940_dm_56.4_snr_17.5.h5,L1,2024-07-30 15:18:02.277894,56.4,17.0,CRAB_L1_Band_2024_07_30_15_18_01.fil,,2024-07-30,54.5246848,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_15_18_01.fil
CRAB_L1_Band_2024_07_30_15_23_51_tcand_15.5609090_dm_57.4_snr_16.9.h5,L1,2024-07-30 15:24:06.560909,57.4,16.0,CRAB_L1_Band_2024_07_30_15_23_51.fil,,2024-07-30,118.5640384,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_15_23_51.fil
CRAB_L1_Band_2024_07_30_15_23_51_tcand_92.4641220_dm_56.4_snr_46.4.h5,L1,2024-07-30 15:25:23.464122,56.4,46.0,CRAB_L1_Band_2024_07_30_15_23_51.fil,0 days 00:00:46.322036,2024-07-30,118.5640384,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_15_23_51.fil
CRAB_L1_Band_2024_07_30_15_23_51_tcand_95.1704960_dm_56.4_snr_26.8.h5,L1,2024-07-30 15:25:26.170496,56.4,26.0,CRAB_L1_Band_2024_07_30_15_23_51.fil,0 days 00:00:01.657632,2024-07-30,118.5640384,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_15_23_51.fil
CRAB_L1_Band_2024_07_30_16_15_22_tcand_9.6297410_dm_57.4_snr_42.0.h5,L1,2024-07-30 16:15:31.629741,57.4,42.0,CRAB_L1_Band_2024_07_30_16_15_22.fil,0 days 00:00:01.014618,2024-07-30,596.1104576,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_16_15_22.fil
CRAB_L1_Band_2024_07_30_16_15_22_tcand_55.9753860_dm_56.4_snr_17.4.h5,L1,2024-07-30 16:16:17.975386,56.4,17.0,CRAB_L1_Band_2024_07_30_16_15_22.fil,0 days 00:00:30.209178,2024-07-30,596.1104576,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_16_15_22.fil
CRAB_L1_Band_2024_07_30_16_15_22_tcand_330.7328000_dm_56.4_snr_29.0.h5,L1,2024-07-30 16:20:52.732800,56.4,29.0,CRAB_L1_Band_2024_07_30_16_15_22.fil,0 days 00:01:33.367437,2024-07-30,596.1104576,./2024-07-30/L1_Band/CRAB_L1_Band_2024_07_30_16_15_22.fil
CRAB_L1_Band_2024_07_31_15_16_50_tcand_502.3799490_dm_56.4_snr_17.4.h5,L1,2024-07-31 15:25:12.379949,56.4,17.0,CRAB_L1_Band_2024_07_31_15_16_50.fil,0 days 00:00:04.499315,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_15_16_50.fil
CRAB_L1_Band_2024_07_31_15_30_32_tcand_87.2388610_dm_56.4_snr_18.9.h5,L1,2024-07-31 15:31:59.238861,56.4,18.0,CRAB_L1_Band_2024_07_31_15_30_32.fil,0 days 00:00:36.095309,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_15_30_32.fil
CRAB_L1_Band_2024_07_31_15_30_32_tcand_108.7876800_dm_57.4_snr_16.8.h5,L1,2024-07-31 15:32:20.787680,57.4,16.0,CRAB_L1_Band_2024_07_31_15_30_32.fil,0 days 00:00:21.548819,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_15_30_32.fil
CRAB_L1_Band_2024_07_31_15_30_32_tcand_143.9019010_dm_56.4_snr_17.2.h5,L1,2024-07-31 15:32:55.901901,56.4,17.0,CRAB_L1_Band_2024_07_31_15_30_32.fil,0 days 00:00:35.114221,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_15_30_32.fil
CRAB_L1_Band_2024_07_31_15_30_32_tcand_250.3272320_dm_56.4_snr_45.1.h5,L1,2024-07-31 15:34:42.327232,56.4,45.0,CRAB_L1_Band_2024_07_31_15_30_32.fil,0 days 00:00:45.973446,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_15_30_32.fil
CRAB_L1_Band_2024_07_31_15_40_33_tcand_45.0564420_dm_56.4_snr_16.6.h5,L1,2024-07-31 15:41:18.056442,56.4,16.0,CRAB_L1_Band_2024_07_31_15_40_33.fil,,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_15_40_33.fil
CRAB_L1_Band_2024_07_31_15_40_33_tcand_155.2368900_dm_56.4_snr_38.0.h5,L1,2024-07-31 15:43:08.236890,56.4,38.0,CRAB_L1_Band_2024_07_31_15_40_33.fil,0 days 00:00:34.505530,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_15_40_33.fil
CRAB_L1_Band_2024_07_31_15_50_34_tcand_116.7413380_dm_57.4_snr_20.7.h5,L1,2024-07-31 15:52:30.741338,57.4,20.0,CRAB_L1_Band_2024_07_31_15_50_34.fil,0 days 00:01:05.221421,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_15_50_34.fil
CRAB_L1_Band_2024_07_31_16_20_37_tcand_71.4176510_dm_56.4_snr_24.2.h5,L1,2024-07-31 16:21:48.417651,56.4,24.0,CRAB_L1_Band_2024_07_31_16_20_37.fil,0 days 00:00:46.243667,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_16_20_37.fil
CRAB_L1_Band_2024_07_31_16_30_38_tcand_396.9200320_dm_57.4_snr_18.3.h5,L1,2024-07-31 16:37:14.920032,57.4,18.0,CRAB_L1_Band_2024_07_31_16_30_38.fil,0 days 00:00:00.777530,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_16_30_38.fil
CRAB_L1_Band_2024_07_31_16_30_38_tcand_478.7520960_dm_57.4_snr_16.2.h5,L1,2024-07-31 16:38:36.752096,57.4,16.0,CRAB_L1_Band_2024_07_31_16_30_38.fil,0 days 00:00:02.807757,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_16_30_38.fil
CRAB_L1_Band_2024_07_31_16_30_38_tcand_510.4157440_dm_56.4_snr_16.5.h5,L1,2024-07-31 16:39:08.415744,56.4,16.0,CRAB_L1_Band_2024_07_31_16_30_38.fil,0 days 00:00:00.879309,2024-07-31,599.9998912,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_16_30_38.fil
CRAB_L1_Band_2024_07_31_16_43_49_tcand_84.4564990_dm_56.4_snr_26.2.h5,L1,2024-07-31 16:45:13.456499,56.4,26.0,CRAB_L1_Band_2024_07_31_16_43_49.fil,0 days 00:00:13.835622,2024-07-31,172.1850112,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_16_43_49.fil
CRAB_L1_Band_2024_07_31_16_43_49_tcand_122.2907840_dm_57.4_snr_28.4.h5,L1,2024-07-31 16:45:51.290784,57.4,28.0,CRAB_L1_Band_2024_07_31_16_43_49.fil,0 days 00:00:15.372032,2024-07-31,172.1850112,./2024-07-31/L1_Band/CRAB_L1_Band_2024_07_31_16_43_49.fil
CRAB_L1_Band_2024_08_02_09_21_40_tcand_168.2816900_dm_57.4_snr_17.2.h5,L1,2024-08-02 09:24:28.281690,57.4,17.0,CRAB_L1_Band_2024_08_02_09_21_40.fil,0 days 00:01:44.327648,2024-08-02,583.3588928,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_09_21_40.fil
CRAB_L1_Band_2024_08_02_09_21_40_tcand_228.0572290_dm_56.4_snr_55.1.h5,L1,2024-08-02 09:25:28.057229,56.4,55.0,CRAB_L1_Band_2024_08_02_09_21_40.fil,0 days 00:00:23.375488,2024-08-02,583.3588928,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_09_21_40.fil
CRAB_L1_Band_2024_08_02_09_21_40_tcand_422.9108290_dm_56.4_snr_18.1.h5,L1,2024-08-02 09:28:42.910829,56.4,18.0,CRAB_L1_Band_2024_08_02_09_21_40.fil,0 days 00:00:03.890426,2024-08-02,583.3588928,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_09_21_40.fil
CRAB_L1_Band_2024_08_02_09_21_40_tcand_426.0568580_dm_56.4_snr_16.9.h5,L1,2024-08-02 09:28:46.056858,56.4,16.0,CRAB_L1_Band_2024_08_02_09_21_40.fil,0 days 00:00:03.146029,2024-08-02,583.3588928,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_09_21_40.fil
CRAB_L1_Band_2024_08_02_09_55_22_tcand_53.7308860_dm_56.4_snr_32.1.h5,L1,2024-08-02 09:56:15.730886,56.4,32.0,CRAB_L1_Band_2024_08_02_09_55_22.fil,,2024-08-02,430.1875456,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_09_55_22.fil
CRAB_L1_Band_2024_08_02_10_39_45_tcand_11.1361920_dm_57.4_snr_27.4.h5,L1,2024-08-02 10:39:56.136192,57.4,27.0,CRAB_L1_Band_2024_08_02_10_39_45.fil,,2024-08-02,19.964992,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_10_39_45.fil
CRAB_L1_Band_2024_08_02_10_40_51_tcand_21.2484420_dm_56.4_snr_18.8.h5,L1,2024-08-02 10:41:12.248442,56.4,18.0,CRAB_L1_Band_2024_08_02_10_40_51.fil,0 days 00:00:03.484698,2024-08-02,25.0273664,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_10_40_51.fil
CRAB_L1_Band_2024_08_02_10_42_45_tcand_145.0117500_dm_57.4_snr_16.3.h5,L1,2024-08-02 10:45:10.011750,57.4,16.0,CRAB_L1_Band_2024_08_02_10_42_45.fil,0 days 00:00:54.362592,2024-08-02,217.62,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_10_42_45.fil
CRAB_L1_Band_2024_08_02_10_42_45_tcand_189.6656380_dm_56.4_snr_17.1.h5,L1,2024-08-02 10:45:54.665638,56.4,17.0,CRAB_L1_Band_2024_08_02_10_42_45.fil,0 days 00:00:44.653888,2024-08-02,217.62,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_10_42_45.fil
CRAB_L1_Band_2024_08_02_11_33_16_tcand_14.6581890_dm_57.4_snr_25.1.h5,L1,2024-08-02 11:33:30.658189,57.4,25.0,CRAB_L1_Band_2024_08_02_11_33_16.fil,0 days 00:00:10.655667,2024-08-02,54.6276544,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_11_33_16.fil
CRAB_L1_Band_2024_08_02_11_39_00_tcand_72.6455490_dm_56.4_snr_27.0.h5,L1,2024-08-02 11:40:12.645549,56.4,27.0,CRAB_L1_Band_2024_08_02_11_39_00.fil,0 days 00:00:01.590375,2024-08-02,206.0149888,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_11_39_00.fil
CRAB_L1_Band_2024_08_02_11_39_00_tcand_172.1358080_dm_56.4_snr_61.3.h5,L1,2024-08-02 11:41:52.135808,56.4,61.0,CRAB_L1_Band_2024_08_02_11_39_00.fil,0 days 00:00:42.286182,2024-08-02,206.0149888,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_11_39_00.fil
CRAB_L1_Band_2024_08_02_11_44_16_tcand_80.3863230_dm_57.4_snr_16.0.h5,L1,2024-08-02 11:45:36.386323,57.4,16.0,CRAB_L1_Band_2024_08_02_11_44_16.fil,0 days 00:01:01.703193,2024-08-02,122.09536,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_11_44_16.fil
CRAB_L1_Band_2024_08_02_11_44_16_tcand_109.4791040_dm_57.4_snr_39.0.h5,L1,2024-08-02 11:46:05.479104,57.4,39.0,CRAB_L1_Band_2024_08_02_11_44_16.fil,0 days 00:00:11.839718,2024-08-02,122.09536,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_11_44_16.fil
CRAB_L1_Band_2024_08_02_11_59_58_tcand_106.8935550_dm_56.4_snr_17.0.h5,L1,2024-08-02 12:01:44.893555,56.4,17.0,CRAB_L1_Band_2024_08_02_11_59_58.fil,,2024-08-02,596.7659712,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_11_59_58.fil
CRAB_L1_Band_2024_08_02_11_59_58_tcand_116.9744580_dm_56.4_snr_31.6.h5,L1,2024-08-02 12:01:54.974458,56.4,31.0,CRAB_L1_Band_2024_08_02_11_59_58.fil,0 days 00:00:05.074676,2024-08-02,596.7659712,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_11_59_58.fil
CRAB_L1_Band_2024_08_02_12_28_50_tcand_221.2687740_dm_56.4_snr_39.9.h5,L1,2024-08-02 12:32:31.268774,56.4,39.0,CRAB_L1_Band_2024_08_02_12_28_50.fil,0 days 00:00:44.248160,2024-08-02,488.2977152,./2024-08-02/L1_Band/CRAB_L1_Band_2024_08_02_12_28_50.fil
CRAB_L1_Band_2024_08_09_11_07_05_tcand_140.6677820_dm_56.4_snr_71.7.h5,L1,2024-08-09 11:09:25.667782,56.4,71.0,CRAB_L1_Band_2024_08_09_11_07_05.fil,0 days 00:00:03.010720,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_11_07_05.fil
CRAB_L1_Band_2024_08_09_11_07_05_tcand_421.8860930_dm_56.4_snr_48.3.h5,L1,2024-08-09 11:14:06.886093,56.4,48.0,CRAB_L1_Band_2024_08_09_11_07_05.fil,0 days 00:01:57.825594,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_11_07_05.fil
CRAB_L1_Band_2024_08_09_11_17_17_tcand_48.9934910_dm_56.4_snr_17.6.h5,L1,2024-08-09 11:18:05.993491,56.4,17.0,CRAB_L1_Band_2024_08_09_11_17_17.fil,,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_11_17_17.fil
CRAB_L1_Band_2024_08_09_11_37_19_tcand_536.8751620_dm_56.4_snr_23.6.h5,L1,2024-08-09 11:46:15.875162,56.4,23.0,CRAB_L1_Band_2024_08_09_11_37_19.fil,0 days 00:01:17.163514,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_11_37_19.fil
CRAB_L1_Band_2024_08_09_11_47_20_tcand_103.0229700_dm_56.4_snr_16.6.h5,L1,2024-08-09 11:49:03.022970,56.4,16.0,CRAB_L1_Band_2024_08_09_11_47_20.fil,0 days 00:00:00.169236,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_11_47_20.fil
CRAB_L1_Band_2024_08_09_11_57_21_tcand_311.2407940_dm_56.4_snr_29.6.h5,L1,2024-08-09 12:02:32.240794,56.4,29.0,CRAB_L1_Band_2024_08_09_11_57_21.fil,0 days 00:00:47.935028,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_11_57_21.fil
CRAB_L1_Band_2024_08_09_12_07_22_tcand_148.5220420_dm_57.4_snr_16.3.h5,L1,2024-08-09 12:09:50.522042,57.4,16.0,CRAB_L1_Band_2024_08_09_12_07_22.fil,0 days 00:00:53.686445,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_12_07_22.fil
CRAB_L1_Band_2024_08_09_12_07_22_tcand_188.7787900_dm_56.4_snr_20.7.h5,L1,2024-08-09 12:10:30.778790,56.4,20.0,CRAB_L1_Band_2024_08_09_12_07_22.fil,0 days 00:00:09.032755,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_12_07_22.fil
CRAB_L1_Band_2024_08_09_12_07_22_tcand_393.9976000_dm_56.4_snr_16.1.h5,L1,2024-08-09 12:13:55.997600,56.4,16.0,CRAB_L1_Band_2024_08_09_12_07_22.fil,0 days 00:01:00.296736,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_12_07_22.fil
CRAB_L1_Band_2024_08_09_12_07_22_tcand_437.3523650_dm_56.4_snr_27.4.h5,L1,2024-08-09 12:14:39.352365,56.4,27.0,CRAB_L1_Band_2024_08_09_12_07_22.fil,0 days 00:00:43.354765,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_12_07_22.fil
CRAB_L1_Band_2024_08_09_12_07_22_tcand_454.7403390_dm_56.4_snr_70.4.h5,L1,2024-08-09 12:14:56.740339,56.4,70.0,CRAB_L1_Band_2024_08_09_12_07_22.fil,0 days 00:00:17.387974,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_12_07_22.fil
CRAB_L1_Band_2024_08_09_12_27_24_tcand_37.4025660_dm_56.4_snr_22.6.h5,L1,2024-08-09 12:28:01.402566,56.4,22.0,CRAB_L1_Band_2024_08_09_12_27_24.fil,0 days 00:00:05.446476,2024-08-09,599.9998912,./2024-08-09/L1_Band/CRAB_L1_Band_2024_08_09_12_27_24.fil
