filename ch1 nchan
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-04-16/FRB20240114A_PV_Band_2024_04_16_14_26_44.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-04-16/FRB20240114A_L2_Band_2024_04_16_14_22_51.fil 1440.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-04-16/FRB20240114A_PV_Band_2024_04_16_14_36_01.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_09_37_19.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_14_34_20.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_12_07_51.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_11_39_10.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_10_44_42.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_12_07_51.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_10_14_05.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_12_27_00.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_12_07_51.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_09_27_18.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_10_07_22.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_09_01_28.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_09_51_44.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_09_11_40.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_09_37_19.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_09_11_40.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_09_21_41.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_12_16_32.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_11_59_10.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_14_40_29.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_12_26_55.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_10_14_28.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_10_24_40.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_09_01_28.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_12_16_46.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_09_27_18.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_12_37_02.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_11_39_08.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_10_01_45.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_11_39_10.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_11_04_44.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_12_26_55.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_10_41_53.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_12_36_56.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_09_21_41.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_09_31_42.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_09_41_43.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_11_59_12.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_11_28_58.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_11_28_58.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_12_37_02.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_11_59_10.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_14_34_20.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_14_57_42.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_11_01_55.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_11_28_58.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_12_27_00.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_09_51_44.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_09_21_41.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_11_39_08.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_10_14_28.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_14_50_39.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_11_01_55.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_11_49_11.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_14_57_42.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_12_36_56.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_14_57_42.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_10_34_41.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_10_51_54.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_10_34_41.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_11_49_09.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_14_50_39.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_09_01_28.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_09_21_41.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_10_34_41.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_10_44_42.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_12_16_46.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_11_49_11.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_09_47_20.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_10_24_40.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_10_41_53.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_12_04_46.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_14_40_29.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_10_54_43.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_14_57_42.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_12_16_46.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_10_54_43.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_14_36_31.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_11_04_44.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_10_51_54.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_11_59_12.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_10_34_41.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_10_14_28.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_11_49_09.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_09_57_21.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_12_16_31.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_12_07_51.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_12_16_46.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_11_28_58.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_14_36_31.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_10_14_28.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_09_31_42.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_10_11_46.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_09_01_28.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_09_41_43.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_10_24_40.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L1_Band_2024_03_07_10_11_46.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_09_57_21.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_10_01_45.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_09_11_40.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PV_Band_2024_03_07_10_07_22.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_09_47_20.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_PH_Band_2024_03_07_09_11_40.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-03-07/FRB20240114A_L2_Band_2024_03_07_10_24_40.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_10_33_50.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_09_37_55.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_08_57_56.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_13_01_03.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_12_51_02.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_09_47_56.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_09_58_02.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_12_31_01.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_11_50_56.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_13_41_07.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/CRAB_P_Band_2024_01_31_15_15_26.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_09_27_54.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_10_54_04.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_13_11_05.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_13_31_06.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_12_41_02.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_09_07_57.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_12_20_59.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_11_30_43.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_10_54_03.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_12_00_58.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/CRAB_L_Band_2024_01_31_15_30_24.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/CRAB_L2_Band_2024_01_31_15_19_19.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_13_21_05.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_11_30_43.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_12_10_58.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_12_00_57.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/CRAB_L_Band_2024_01_31_15_15_26.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_08_47_41.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_13_31_07.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_09_38_00.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_09_17_53.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_09_07_52.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_10_33_50.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_12_21_00.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_08_47_41.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_11_50_57.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_10_44_03.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_08_57_51.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/CRAB_L2_Band_2024_01_31_15_20_19.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_09_17_58.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_13_11_04.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_09_48_01.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_11_04_05.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_13_21_06.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_12_51_03.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_L_Band_2024_01_31_11_40_56.fil 1400.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_12_31_00.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/FRB20240114A_P_Band_2024_01_31_10_44_02.fil 420.0 160
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/CRAB_L_Band_2024_01_31_15_20_22.fil 1300.0 320
/media/camrasdemo/3f3a1b8a-f7dc-4dad-97f4-7b3f0ffa6cbf/2024-01-31/CRAB_L2_Band_2024_01_31_15_15_26.fil 1400.0 320
